charform,frequency,perMILL,zipf,CD_N,CD_percent,CD_log
则,5097,109.1913447960610,5.0381882147763700,2176,0.4204830917874400,3.3376588910261400
坚,4957,106.1921711112560,5.026092500092820,2283,0.44115942028985500,3.3585059114902400
既,4669,100.02244238823,5.000097455118470,2753,0.5319806763285020,3.4398062113933300
够,36959,791.7604301192100,5.898593793184940,4951,0.9567149758454110,3.6946929263314800
赛,7095,151.99383781205700,5.181825980981160,1625,0.3140096618357490,3.210853365314890
熟,8099,173.50219766594000,5.239304980153670,3318,0.6411594202898550,3.5208763816883400
浪,5374,115.12542415813800,5.061171243284820,2139,0.41333333333333300,3.330210784571530
携,366,7.840696918846050,3.894354666582080,260,0.050241545893719800,2.4149733479708200
刀,2562,54.88487843192230,4.7394527065963300,1102,0.21294685990338200,3.042181594515770
狭,420,8.997521054413490,3.954122871585570,330,0.06376811594202900,2.5185139398778900
窄,596,12.767910829596300,4.106119840927900,425,0.0821256038647343,2.6283889300503100
空,15620,334.6220925474730,5.524554610728950,3906,0.7547826086956520,3.5917322389518400
爆,4223,90.46793193521000,4.956494662612570,1968,0.38028985507246400,3.2940250940953200
水,20236,433.50913346931300,5.6369982519242000,4028,0.7783574879227050,3.6050894618815800
渠,1871,40.0818140304944,4.602947368687680,844,0.16309178743961400,2.926342446625660
零,3835,82.15593629446610,4.914638949472670,1781,0.3441545893719810,3.2506639194632400
宝,6150,131.74941543962600,5.119748696963080,1958,0.3783574879227050,3.291812687467120
无,27999,599.8133142917230,5.778016101735690,4918,0.9503381642512080,3.6917885244027000
滴,1181,25.300172298243700,4.40312347880118,498,0.09623188405797100,2.6972293427597200
鲁,2294,49.14360309243940,4.691466994752920,682,0.13178743961352700,2.833784374656480
豫,640,13.710508273392000,4.137053555171550,479,0.09256038647343000,2.680335513414560
温,4887,104.69258426885400,5.019915920215840,2067,0.39942028985507200,3.3153404766272900
柔,1504,32.21969444247120,4.508121417443290,854,0.16502415458937200,2.931457870689010
括,29634,634.8393783964040,5.802663857732860,4787,0.9250241545893720,3.6800634274819500
损,1964,42.07412226397170,4.624015064638600,974,0.18821256038647300,2.9885589568786200
台,21511,460.8230366702110,5.6635341814583,4015,0.7758454106280190,3.6036855496147000
震,3108,66.58165580265990,4.8233545913165400,1627,0.3143961352657010,3.2113875529368600
