transcript_id,token_num,type_num,charactor_token_num,charactor_type_num,logTTR,duration,Wpm
transcript_3925,6551,1133,9713,885,0.800310203065922,1799.3700000000006,323.88002467530293
transcript_2385,5008,1214,7338,933,0.8336482501662559,1796.7999999999993,245.03561887800544
transcript_1854,5353,1328,8309,927,0.8376335311018797,1798.1400000000006,277.25316160032025
transcript_1667,5758,1158,8891,875,0.8147572398930792,1799.5099999999993,296.44736622747314
transcript_3070,6236,1033,9542,763,0.79424898453842,1799.3200000000004,318.1868705955582
transcript_2408,6327,1103,9568,846,0.8004254566437482,1798.3700000000003,319.2224069574114
transcript_3716,7216,1133,10607,847,0.7916006171227014,1798.1400000000006,353.93239681003695
transcript_4079,5790,1192,8887,877,0.8175761504210858,1797.8599999999988,296.58594106326433
transcript_290,6166,1098,9249,829,0.8022690015340131,1796.7800000000009,308.8525028105832
transcript_1101,5546,1017,8256,812,0.8032417537396361,1798.97,275.3575657181609
transcript_284,7359,1111,10846,809,0.787653679721469,1798.5400000000009,361.82681508334525
transcript_1115,5687,1144,8802,857,0.8145196104755166,1799.4499999999994,293.4896774014283
transcript_3702,5116,1166,7658,876,0.8268417326279343,1799.1599999999994,255.38584672847338
transcript_3064,6466,1168,9078,858,0.8049687989210257,1798.6799999999998,302.8220695176463
transcript_1673,5469,1017,8451,785,0.8045465577460482,1799.1699999999992,281.8299549236594
transcript_4723,5073,1646,7771,1051,0.8680701516340673,1799.49,259.10674691162495
transcript_2352,5761,1036,8812,784,0.8018512057336487,1798.4000000000003,293.99466192170814
transcript_1883,6306,1055,9644,789,0.7956442670651579,1798.6500000000008,321.70794762738706
transcript_2434,6056,931,8938,719,0.7849824904916819,1798.2899999999988,298.21663914051703
transcript_17,5656,1151,8045,922,0.8157408807520377,1799.0299999999995,268.31125662162395
transcript_4045,6006,1356,9240,987,0.828950365745093,1799.9000000000003,308.0171120617812
transcript_2420,6385,1143,9341,848,0.8036575349835756,1799.13,311.51723332944255
transcript_4051,6212,1134,9658,787,0.8052799037420224,1799.9899999999998,321.93512186178816
transcript_1129,6218,898,9108,686,0.7784787152076619,1799.6799999999996,303.6539829302988
transcript_1897,5858,1196,8731,907,0.8168619723823846,1795.4800000000005,291.76599015305095
transcript_4737,7135,1191,10722,836,0.7982344342370473,1799.8999999999994,357.4198566587034
transcript_3058,6099,995,8921,778,0.7919731175902548,1798.87,297.5534641191415
transcript_2346,5292,1300,7990,972,0.8362677958169624,1798.7999999999993,266.5110073382256
transcript_4870,5961,1085,9032,791,0.8040193796156795,1799.3800000000017,301.17040313885866
transcript_1908,5652,1462,8204,1079,0.8434906338781549,1798.7800000000002,273.6521420073605
transcript_441,5854,1271,8961,962,0.8239374937985483,1799.9399999999998,298.7099569985666
transcript_327,4832,840,7536,663,0.793750960568562,1799.239999999999,251.3061070229654
transcript_3879,6258,1282,9571,946,0.8186331565593146,1799.4900000000002,319.1237517296567
transcript_333,5321,1101,7953,838,0.8163695174933235,1799.730000000001,265.13977096564474
transcript_455,6221,1077,9122,860,0.7992428667310574,1797.6400000000017,304.46585523241555
transcript_4864,5644,1144,8347,910,0.8152352645197157,1798.7600000000004,278.42513731681817
transcript_1934,5758,1269,8776,959,0.82532909913411,1798.3399999999997,292.803363101527
transcript_4694,6356,1105,9541,834,0.8002143380958552,1799.0099999999993,318.208347924692
transcript_2583,6855,1135,10466,806,0.7963998751518507,1799.5099999999993,348.9616617857085
transcript_3845,5495,1106,8537,847,0.8138452986120541,1799.0399999999995,284.7185165421559
transcript_2597,5812,1308,8352,928,0.8279325622975635,1798.3999999999996,278.6476868327403
transcript_3851,6981,1184,10407,910,0.7995363043160473,1798.42,347.2047686302421
transcript_3689,5595,1064,8613,846,0.8076582407203354,1799.8399999999997,287.1255222686462
transcript_4680,6197,982,8797,769,0.7890211718043914,1798.0399999999993,293.55297991145926
transcript_4858,5324,1093,8409,816,0.8154659267024131,1798.6600000000008,280.5088232350749
transcript_1920,5487,1151,8490,863,0.8186149024395714,1797.73,283.3573450963159
transcript_469,6146,1216,9138,948,0.8142690271921563,1799.7800000000009,304.6372334396425
transcript_482,5754,1235,8597,967,0.8222584421479049,1799.5400000000004,286.63991909043415
transcript_1713,5099,1058,7367,821,0.8157782588294659,1798.2199999999998,245.80974519246814
transcript_3104,5795,1114,8779,849,0.8096842734699821,1798.9999999999998,292.79599777654255
transcript_3662,5779,1078,8575,825,0.8061503219707796,1798.3499999999997,286.0955876219869
transcript_5213,6537,1186,9690,889,0.805708975175422,1798.1299999999997,323.3359100843655
transcript_1075,6594,1070,9723,800,0.7932091214694982,1799.7499999999989,324.14502014168653
transcript_1061,6265,1220,9164,916,0.8128585686776142,1798.4200000000012,305.7350340854748
transcript_4119,6381,1255,9471,942,0.8143848437609378,1799.350000000001,315.8140439603188
transcript_3676,6272,1203,9281,911,0.8111499236702242,1799.1999999999994,309.5042240995999
transcript_2568,6486,989,9465,761,0.7857330554023476,1798.5700000000006,315.75084650583506
transcript_5207,6124,1259,9031,924,0.8185891023196722,1799.9299999999998,301.0450406404694
transcript_3110,5594,1375,8616,988,0.8373893024249636,1799.7699999999995,287.23670246753755
transcript_496,5574,1119,8232,882,0.8138532306541624,1799.63,274.4564160410751
transcript_1707,5552,1104,8587,880,0.8126612758362796,1799.44,286.32241141688525
transcript_2226,5487,1229,8199,929,0.8262303098742583,1797.6499999999996,273.6572747754013
transcript_3138,6045,1080,9121,806,0.8021967312228294,1799.8100000000004,304.06542912863017
transcript_4657,5725,1022,8885,798,0.8008596849377725,1799.8699999999997,296.18805802641305
transcript_1049,6667,1182,9917,897,0.8035233675410405,1799.500000000001,330.658516254515
transcript_4131,5266,1331,8209,972,0.8394986236380138,1798.6200000000003,273.8432798478833
transcript_2540,6045,1069,9172,812,0.8010209617664353,1799.7699999999988,305.77240425165456
transcript_3886,6310,1336,8854,940,0.8225742915737058,1799.389999999999,295.2333846470194
transcript_4125,6678,1231,9869,955,0.8079852927159762,1799.7899999999993,329.00505058923557
transcript_2554,5202,1088,7688,866,0.8171393157773185,1798.8900000000003,256.4247952904291
transcript_3892,4763,1090,7255,888,0.8258632738674339,1797.9799999999996,242.10502897696307
transcript_2232,6688,1141,9657,849,0.7992284605106286,1797.0199999999993,322.43380708061136
transcript_4643,5545,1456,8660,1002,0.8448836948095225,1798.4,288.923487544484
transcript_2965,6127,936,8919,725,0.7845474979783132,1795.94,297.97209260888445
transcript_125,5555,1112,8676,812,0.8134477397221229,1799.27,289.3173342522245
transcript_643,6273,1104,9701,859,0.8013137263538448,1799.56,323.4457311787326
transcript_657,5050,1292,7725,963,0.8401344090941185,1799.7400000000002,257.5371998177514
transcript_131,6006,977,8810,767,0.7912735334230905,1799.2300000000005,293.7923445029262
transcript_2971,6623,1181,10277,873,0.8040318955271855,1799.89,342.58760257571294
transcript_1288,5816,961,8626,704,0.7923030487108407,1799.5700000000002,287.60203826469655
transcript_119,5717,1064,8756,802,0.8056444303535725,1799.5399999999977,291.9412738811033
transcript_2959,6431,1094,9447,821,0.798002907179802,1798.6100000000004,315.14336070632316
transcript_2781,6427,1011,9723,754,0.7890610836278117,1799.4400000000005,324.2008624905525
transcript_4496,6677,1179,9317,916,0.8030980394826824,1796.7299999999975,311.1318895994394
transcript_4482,6406,1074,9554,802,0.7962524785733747,1799.76,318.5091345512735
transcript_2795,5668,1038,8824,739,0.8035843164305568,1799.52,294.21178981061615
transcript_1277,6195,1249,9267,923,0.8165951224283083,1797.599999999999,309.31241655540737
transcript_5011,5877,1270,8760,963,0.8234745326658733,1799.81,292.03082547602247
transcript_3460,5860,1243,8714,927,0.8212726151279762,1799.4099999999987,290.5619064026544
transcript_4469,6101,1186,8764,895,0.8120895695679762,1797.0700000000002,292.6096367976762
transcript_3306,6465,1379,9448,982,0.8239096717731659,1799.8200000000006,314.9648298163149
transcript_2018,5888,1209,9228,911,0.8176266916056376,1799.8900000000008,307.6187989266009
transcript_858,5713,1052,8293,824,0.8043984449753208,1799.9199999999998,276.44561980532467
transcript_1511,6613,1078,9437,856,0.7937964437030273,1799.290000000001,314.6907947023546
transcript_680,6176,1120,9120,836,0.8043928986191325,1799.64,304.06081216243246
transcript_1505,6414,1172,9492,869,0.8061002523106078,1799.440000000001,316.498466189481
transcript_694,6448,1013,9612,765,0.7889929379472291,1799.6800000000003,320.4569701280227
transcript_3312,6282,1253,9349,953,0.8156585549946221,1798.2800000000002,311.9314011166225
transcript_5005,6655,1161,9756,875,0.8016514589001639,1799.730000000001,325.2487873180976
transcript_3474,6109,1303,9131,950,0.822759903739064,1799.7599999999993,304.4072543005735
transcript_1263,6820,1208,10240,936,0.8039228691783892,1799.9400000000005,341.3447114903829
transcript_2742,6596,1251,9665,931,0.8109530552955295,1799.2599999999995,322.2991674355014
transcript_4333,5750,1127,8583,889,0.811753602211647,1799.5000000000005,286.17949430397323
transcript_864,6277,1051,9470,790,0.7956292600648943,1799.7800000000002,315.70525286423896
transcript_4455,5842,1120,8762,845,0.8095495002690105,1797.6300000000006,292.4517281086763
transcript_2024,5922,1044,8974,763,0.8001923876215985,1799.0400000000006,299.2929562433296
transcript_4441,6289,1214,9476,875,0.8119395647626313,1799.730000000001,315.91405377473274
transcript_2030,6241,1103,9439,849,0.801678982768725,1799.8599999999997,314.6578067183004
transcript_870,5014,1042,7621,790,0.8155992918524795,1799.6799999999998,254.07850284495024
transcript_1539,6479,1094,9405,834,0.7973267635769201,1799.2399999999996,313.6324225784221
transcript_5039,5935,1065,8820,860,0.8022825520327236,1798.8500000000008,294.1879534146815
transcript_2756,5985,1310,8939,964,0.8253159512108794,1799.8499999999997,297.9914992916077
transcript_3448,6550,1176,9746,843,0.80456320247536,1799.9300000000007,324.8793008617001
transcript_1562,6329,1140,9412,856,0.8041661085903361,1798.5899999999997,313.97928377228834
transcript_3375,5086,909,7577,694,0.7982362283745187,1799.2000000000012,252.67896843041336
transcript_3413,5764,1029,8617,813,0.8010200687626342,1798.4799999999996,287.4760909212224
transcript_5062,6276,1142,9302,898,0.805139911970652,1799.0699999999993,310.2269505911389
transcript_1204,5891,1193,8703,913,0.8160440829668668,1799.8799999999997,290.11934128941937
transcript_195,6064,1102,8778,829,0.8042229070377297,1798.65,292.81961471103324
transcript_1210,5917,994,8922,773,0.7946197442853625,1799.43,297.49420649872457
transcript_181,4702,1067,7451,823,0.824600045482209,1798.2799999999995,248.6042218119537
transcript_3407,6243,1117,9099,844,0.8030928296844865,1799.18,303.4382329727987
transcript_4368,5852,1281,8567,959,0.8248734022754534,1799.250000000001,285.6857023759899
transcript_5076,5826,1261,8767,906,0.8234820724288768,1799.7999999999995,292.2658073119236
transcript_2719,5718,1103,8939,838,0.8097891406957438,1799.9399999999996,297.9765992199741
transcript_3361,5900,1148,8757,918,0.8114722822891689,1799.3400000000006,292.0070692587281
transcript_1576,5816,1085,8533,801,0.8063034760963961,1799.3,284.54398932918355
transcript_2057,6133,1138,9272,871,0.80686540008905,1798.8199999999997,309.26940994652057
transcript_4426,6080,1196,8875,910,0.8133746315607574,1798.6399999999994,296.05702086020557
transcript_3349,6200,1087,9595,829,0.8006107471688922,1797.9499999999991,320.19800328151524
transcript_817,6478,1321,9732,999,0.8188249178553544,1797.6500000000008,324.82407587683906
transcript_1238,5905,1257,8804,952,0.821838916389828,1799.649999999999,293.5237407273638
transcript_4340,5384,1126,8179,841,0.8178645062595784,1798.7699999999993,272.81976016944924
transcript_2731,6072,1182,9226,890,0.8121459256325507,1797.8799999999994,307.8959663603801
transcript_4354,5563,1003,9497,790,0.8013493372607908,1799.91,316.58249579145627
transcript_2725,6980,1254,10051,927,0.8060390404539013,1799.3200000000002,335.1599493141853
transcript_803,5550,1057,8199,826,0.8076491345464638,1798.61,273.51121143549744
transcript_2043,6002,1034,8647,831,0.7978518744607925,1799.8699999999997,288.25415168873315
transcript_4432,6131,983,9333,763,0.7901066071955368,1799.690000000001,311.1535875623022
transcript_630,6585,1294,9840,944,0.8149505876551415,1797.2799999999984,328.4963945517674
transcript_156,5598,1165,8457,882,0.8181160656738796,1798.6100000000006,282.11785767898533
transcript_2916,6118,1215,9052,890,0.8146011095717061,1798.7599999999998,301.9413373657409
transcript_2902,5432,1064,8585,824,0.810434869833188,1799.9600000000005,286.17302606724587
transcript_142,6134,1344,8495,1042,0.825926846513682,1798.920000000001,283.33666866786723
transcript_624,6575,1227,9875,861,0.8090437139182752,1798.3399999999992,329.47051169411804
transcript_2094,5881,1276,9092,935,0.8239530177116755,1799.6300000000012,303.12897651183835
transcript_4383,4374,1113,6482,863,0.8367472111832094,1798.9000000000003,216.19878814831281
transcript_5089,6339,1228,9400,913,0.8125148620941619,1799.8799999999997,313.3542236149077
transcript_4397,5766,1106,8427,872,0.8093210808390796,1799.41,280.99210296708367
transcript_2080,6646,1200,10181,868,0.8055284873568206,1799.7100000000005,339.4213512176961
transcript_1589,6452,977,10025,758,0.7848121875912761,1799.9199999999996,334.1815191786302
transcript_618,7287,1231,10521,917,0.8000567079730384,1799.94,350.71169038967963
transcript_397,5615,1340,8380,954,0.8340392329432847,1797.8299999999997,279.6704916482649
transcript_1006,6177,1204,8927,879,0.8126634719574979,1797.9199999999994,297.91091928450663
transcript_3611,6075,1141,9175,891,0.8080476400525658,1799.9200000000014,305.8469265300678
transcript_3177,6254,1259,9569,957,0.8166219189581609,1799.5000000000014,319.05529313698224
transcript_4618,5865,1119,8016,851,0.8090799468662347,1799.0400000000004,267.342582710779
transcript_2269,5310,929,8073,744,0.796762524332394,1799.9700000000005,269.10448507475115
transcript_1760,6934,1142,10056,873,0.7960632570750359,1799.6199999999988,335.27077938675967
transcript_1774,5270,967,8263,734,0.8021435754630704,1798.54,275.6569217253995
transcript_3163,5874,1067,8988,816,0.8034538322705365,1799.8899999999996,299.6183100078339
transcript_3605,5639,1127,8226,876,0.8135855757942086,1799.4200000000012,274.28838181191696
transcript_383,6510,1095,9597,847,0.7969973964856807,1798.6400000000003,320.14188497976244
transcript_1012,5485,1004,8358,754,0.8027793303990312,1798.91,278.76881000161205
transcript_2533,5810,1233,8573,921,0.8211526155745813,1799.0600000000009,285.9159783442463
transcript_4142,6069,1242,9373,897,0.8178762336428865,1797.6599999999994,312.84002536630965
transcript_1984,5868,1254,9037,933,0.8221588620448048,1799.7999999999993,301.2668074230471
transcript_4624,5689,1198,9328,894,0.8198208678563549,1799.0599999999995,311.09579447044575
transcript_2255,6977,1293,10423,914,0.8095386853393187,1798.0000000000002,347.81979977753053
transcript_4630,6095,1381,8920,964,0.8296474214127271,1798.239999999999,297.62434380282957
transcript_2241,5976,1217,9229,893,0.8169902360125663,1798.5,307.88990825688074
transcript_1748,6124,1081,9372,800,0.8011083996135694,1799.1100000000006,312.5545408563122
transcript_1990,5867,1226,8903,895,0.8195725731667391,1799.9800000000005,296.7699641107123
transcript_2527,6789,1138,9974,865,0.7975723235088266,1799.7199999999991,332.5183917498279
transcript_4156,6010,1236,8758,917,0.8182379419219182,1797.6599999999994,292.3133406762125
transcript_3639,6968,1187,9899,870,0.7999906860166897,1799.829999999999,329.99783312868453
transcript_354,5753,967,8548,746,0.7940187082667113,1798.3799999999997,285.19000433723687
transcript_432,5539,1016,8174,766,0.8032453154994809,1798.3299999999997,272.71968993455044
transcript_4803,5549,1416,8482,1078,0.8415818762932045,1799.79,282.76632273765273
transcript_4,4864,921,7633,748,0.8039774349809791,1795.8100000000009,255.02697946887463
transcript_4817,6078,1222,9461,889,0.8158737970345102,1799.1600000000014,315.51390648969493
transcript_426,6476,1086,9830,810,0.796532515652306,1799.6999999999996,327.7212868811469
transcript_340,5632,985,8941,755,0.7981086311729624,1798.98,298.2023146449655
transcript_368,6581,1169,9797,822,0.8034520667614758,1799.9899999999982,326.5684809360055
transcript_4181,6044,1146,8888,897,0.8090246297290461,1799.829999999999,296.2946500502827
transcript_3836,6734,1052,9784,825,0.7893939777451847,1797.97,326.5015545309432
transcript_2296,6078,1358,9448,999,0.8279857057208858,1798.6899999999978,315.1627017440474
transcript_3188,5686,994,8226,767,0.7982797783920591,1799.1800000000007,274.32497026423135
transcript_1947,5071,1075,7875,827,0.8181732455076538,1798.9200000000003,262.657594556734
transcript_1953,5806,950,8834,779,0.7911320110544598,1797.5500000000006,294.8680147979193
transcript_2282,6414,1186,9600,856,0.8074548366722951,1799.630000000001,320.0657913015452
transcript_4195,6645,1367,10121,995,0.820346011347128,1799.6999999999991,337.42290381730305
transcript_3822,6384,1261,9058,936,0.8148855194103997,1799.809999999998,301.9652074385633
transcript_1172,6373,1212,9176,922,0.8105215211621478,1799.52,305.9482528674313
transcript_3765,6155,1140,8740,875,0.8067355158192855,1799.5699999999997,291.40294625938424
transcript_58,6242,1311,9754,962,0.8214326063539424,1799.400000000001,325.24174724908283
transcript_3003,6781,1289,10069,1001,0.8118022592024324,1799.8799999999994,335.65571038069214
transcript_585,5553,1159,8383,881,0.8182830260998054,1799.96,279.4395431009578
transcript_1614,5724,1038,8539,809,0.8026712229405546,1798.730000000001,284.8342997559388
transcript_591,6137,1045,9325,773,0.7970304280688656,1798.3999999999996,311.10987544483993
transcript_1600,5538,876,8234,718,0.7860610913165653,1798.2400000000007,274.73529673458484
transcript_2309,5983,973,8965,747,0.791150892571396,1799.5500000000004,298.90806034842035
transcript_4778,5976,1125,8725,870,0.8079504202987075,1798.8700000000008,291.01602672789016
transcript_3017,5871,1314,9013,1012,0.8274963167022424,1799.519999999999,300.5134702587358
transcript_3771,6038,1109,8983,831,0.8053471649735471,1799.8999999999992,299.4499694427469
transcript_1166,6340,1185,9495,895,0.8084287721479191,1799.94,316.5105503516784
transcript_3759,6264,961,9245,762,0.7855780485542879,1799.2799999999995,308.28998265973064
transcript_4036,6669,1305,9494,998,0.8147387664329304,1798.6500000000017,316.70419481277594
transcript_64,7427,1079,10578,808,0.7835617769494037,1799.0399999999995,352.7881536819638
transcript_2447,6418,1297,9605,950,0.8176026188298253,1799.34,320.2841041715296
transcript_1628,6124,1040,9098,816,0.7966742304423327,1799.92,303.28014578425706
transcript_2321,6085,1106,9081,862,0.8043196446331208,1798.36,302.976044840855
transcript_4988,5957,939,9116,743,0.7874553267341079,1798.9999999999998,304.035575319622
transcript_4750,6316,1167,9237,910,0.8070300133835405,1797.3200000000008,308.3591124563237
transcript_2335,5705,1020,8743,787,0.8009572438872,1798.2500000000002,291.71694703183647
transcript_4744,6294,1088,9629,805,0.7993386301783378,1799.0899999999992,321.12901522436357
transcript_70,6216,1118,9347,833,0.8035937681201664,1799.5600000000009,311.64284602902916
transcript_4022,5912,1258,8386,951,0.8218183709451907,1800.0,279.53333333333336
transcript_3995,6248,1107,9451,838,0.8019903371019759,1799.3399999999997,315.14888792557275
transcript_2453,6534,1056,9134,763,0.7925352427914175,1799.09,304.62066933838776
transcript_220,5601,1211,9075,856,0.8225522133822214,1798.4800000000005,302.7556603353942
transcript_546,5904,1109,8779,863,0.8074286342947086,1799.630000000001,292.69349810794427
transcript_4977,5705,1192,8404,947,0.8189741442184502,1799.0500000000006,280.28125955365323
transcript_4963,5980,1182,9151,867,0.8135717725224896,1798.3700000000003,305.3098083264289
transcript_552,5724,1432,8711,1028,0.8398603754546102,1799.2800000000002,290.48285981059087
transcript_234,6026,1037,9400,749,0.7978189201185767,1798.3700000000008,313.6173312499651
transcript_3942,6422,1108,9325,838,0.7995807198455548,1799.1700000000003,310.97672815798387
transcript_2484,6489,1143,9768,862,0.8021782853686855,1799.2400000000011,325.73753362530823
transcript_4793,5995,1245,8930,946,0.8193070597285993,1798.38,297.9348079938611
transcript_1833,6524,978,9802,744,0.7839370604296916,1799.01,326.9131355578902
transcript_1827,6311,1210,9827,903,0.8112383481035916,1799.4499999999994,327.66678707382823
transcript_4787,6314,1153,9388,870,0.8056799776989509,1798.9300000000003,313.11946546002343
transcript_3956,6564,1145,9730,890,0.8013283743368712,1798.4200000000012,324.6182760423036
transcript_2490,6340,927,10079,716,0.7803813989883954,1799.9500000000007,335.9759993333147
transcript_208,5596,1041,8599,760,0.8051091754741543,1797.8000000000015,286.9840916675935
transcript_1199,5863,1153,8701,915,0.8125615408416035,1798.989999999999,290.1961656262682
transcript_1416,6901,1089,10583,813,0.7911168211395385,1799.2600000000002,352.91175260940605
transcript_787,6751,1298,10101,1022,0.8129995875741073,1799.7200000000007,336.7523837041316
transcript_3201,6027,1201,8848,944,0.8146721083429619,1799.8600000000006,294.95627437689586
transcript_2679,6275,1035,8815,787,0.7939038996658064,1799.3899999999996,293.9329439421138
transcript_5116,5173,1226,8348,872,0.8316382969843036,1798.6999999999998,278.46778228720746
transcript_4208,6298,1096,9619,812,0.8001180324264058,1798.8599999999988,320.8365298022083
transcript_3567,6486,1216,9438,892,0.8092739331804385,1799.2799999999995,314.72589035614254
transcript_1370,5276,1210,8196,852,0.8281926244156672,1795.7599999999989,273.8450572459573
transcript_1364,6145,1142,9336,878,0.8070868256621145,1799.9799999999996,311.203457816198
transcript_5102,6485,1175,10090,836,0.8053804739296114,1799.4599999999982,336.4342636124174
transcript_3573,6596,1293,10237,928,0.8147080072125462,1799.3000000000002,341.3660868115378
transcript_3215,6384,1014,9538,746,0.7900038319975549,1798.5799999999997,318.18434542805994
transcript_1402,5760,1039,8412,835,0.802201231604985,1798.4099999999987,280.647905649991
transcript_793,7030,1115,10616,808,0.7921263986522838,1798.320000000001,354.1972507673827
transcript_4552,6110,1274,8577,919,0.8201626066823499,1798.2899999999995,286.17186327010666
transcript_2123,6462,1021,9554,770,0.7896944778978705,1799.4700000000014,318.5604650258129
transcript_963,6093,1092,9039,814,0.8027366335198802,1790.4799999999996,302.90201510209556
transcript_2645,5847,1465,8699,1061,0.8404284190418593,1799.7000000000012,290.01500250041653
transcript_4234,5296,1080,7893,836,0.8145720011893488,1799.6199999999983,263.1555550616244
transcript_2651,6390,1155,9134,855,0.8047776359483574,1799.0799999999977,304.6223625408546
transcript_4220,6210,1033,9676,779,0.7946289304954579,1798.9400000000005,322.7233815469109
transcript_2889,5887,1222,8391,932,0.818874795042209,1799.8300000000002,279.72641860620166
transcript_1358,6360,1169,9338,866,0.8065858028318635,1798.8799999999994,311.46046428889093
transcript_977,6013,1019,9122,786,0.796004653432389,1799.84,304.09369721753046
transcript_3229,5931,932,9127,690,0.7869905214291767,1799.5,304.31786607390944
transcript_4546,6416,1178,9566,909,0.8066540707096131,1798.3800000000006,319.1539051813298
transcript_2137,6018,1178,8954,905,0.8125900636967383,1799.750000000001,298.5081261286288
transcript_744,5893,884,9038,695,0.781482584126427,1798.270000000001,301.55649596556674
transcript_2862,6895,1333,10030,948,0.8140685817029747,1799.85,334.3611967663972
transcript_2876,5268,1075,7990,834,0.814534390056621,1799.2199999999984,266.4487944776072
transcript_750,5871,1260,8876,932,0.8226604948836724,1799.5600000000004,295.93900731289864
transcript_988,5486,1093,8395,866,0.8126269829664028,1799.7099999999991,279.87842485733825
transcript_778,5503,1103,8434,810,0.8133924794727937,1798.7899999999995,281.3224445321578
transcript_4591,5976,1223,8764,921,0.8175558203832253,1799.38,292.2339917082551
transcript_3598,5516,988,8172,754,0.8003895470213653,1796.8599999999997,272.8760170519685
transcript_2686,6603,1093,9800,842,0.795504178285329,1799.5500000000002,326.7483537551054
transcript_2692,6425,1230,9310,895,0.811451696084683,1799.54,310.4126610133701
transcript_4585,6273,1288,9451,951,0.8189430154371264,1799.7700000000002,315.07359273684966
transcript_2693,5849,1069,8578,823,0.8040647932955004,1798.5800000000008,286.15908105283046
transcript_4584,7369,1329,10858,964,0.8076532218646977,1799.1,362.11439052859765
transcript_4590,5564,1090,8399,821,0.8109779842651152,1799.4499999999998,280.05223818388953
transcript_779,6109,1139,9100,814,0.8073290657497,1798.9199999999996,303.5154425988928
transcript_2687,6332,1140,9492,874,0.8041225720756281,1799.2200000000007,316.53716610531217
transcript_3599,5546,987,8314,749,0.7997684978138146,1799.2000000000007,277.2565584704312
transcript_2877,5149,1031,7953,814,0.8118220980123134,1798.119999999999,265.37717171267786
transcript_989,4840,975,7101,778,0.8111614796135306,1799.6600000000008,236.74471844681761
transcript_751,6045,1217,9135,903,0.8159130461914124,1799.5800000000006,304.57106658220243
transcript_745,5891,1144,9113,852,0.8112129142632568,1798.1600000000003,304.07750144592245
transcript_2863,6189,1223,9443,893,0.8142762365403172,1799.7199999999998,314.8156379881315
transcript_1359,5992,1180,9088,903,0.8131895741839029,1798.62,303.1657604163192
transcript_2888,5781,1173,8458,873,0.8158680461183562,1799.7800000000002,281.96779606396336
transcript_4221,6256,1077,9666,832,0.7987298967721407,1799.63,322.26624361674345
transcript_2650,6463,1060,9211,811,0.7939530619004258,1799.3800000000017,307.1391256988515
transcript_2136,6329,1039,9025,810,0.7935673839935122,1799.33,300.9453518809779
transcript_4547,6364,1146,9558,872,0.8042591035966112,1799.539999999999,318.6814408126523
transcript_3228,5721,1196,8783,872,0.8190962494031458,1798.9899999999989,292.9310335243666
transcript_976,5391,1130,8063,874,0.8181535318370008,1799.6199999999992,268.823418277192
transcript_962,5810,1154,8727,886,0.8135128912990445,1795.6099999999992,291.61120733344114
transcript_2122,6087,1128,9441,842,0.806549634451866,1798.54,314.9554638762552
transcript_4553,6011,1245,9236,907,0.8190560953198649,1799.1400000000003,308.01382882932955
transcript_4235,6522,1238,9653,894,0.8108054259207428,1796.79,322.3415090244269
transcript_2644,5848,1370,8575,1037,0.8326823560725601,1798.4599999999998,286.0780890317272
transcript_3572,6848,1332,10640,903,0.8146140768679996,1799.9400000000005,354.678489282976
transcript_5103,6621,1100,10278,803,0.7959836451072977,1799.5600000000002,342.6837671430794
transcript_1365,6150,1532,9462,1075,0.8406871876125962,1797.7000000000007,315.8035267285975
transcript_792,6357,1138,9579,864,0.8035602405946131,1798.5099999999998,319.5645284151882
transcript_1403,6561,1156,9483,820,0.8024579191835058,1796.270000000001,316.75638962962125
transcript_3214,5594,1149,8543,835,0.8165812862850381,1798.8500000000004,284.9487172360118
transcript_3200,6639,1141,10024,824,0.7998962637758075,1799.5100000000011,334.22431661952396
transcript_786,6372,1437,9641,1063,0.8299757855138373,1799.59,321.4398835290261
transcript_1417,6741,1245,10239,870,0.8084074712542122,1798.9100000000003,341.5068013408119
transcript_1371,5374,1083,8429,809,0.81350839303244,1799.1699999999998,281.096283286182
transcript_3566,6316,1258,9079,936,0.8156105374443605,1798.9500000000007,302.80997248394885
transcript_4209,6306,1187,9607,886,0.8091183655919175,1799.3999999999992,320.34011337112383
transcript_5117,6010,1402,8553,988,0.8327209694168319,1799.9299999999992,285.1110876534089
transcript_2678,6113,1080,8630,819,0.8011674437037408,1798.480000000001,287.90979048974674
transcript_4786,6263,1225,9202,910,0.8133560878240537,1799.489999999999,306.8202657419604
transcript_1826,6246,1176,9651,907,0.808938170546987,1798.9600000000014,321.8859785653931
transcript_1198,5494,1013,8512,767,0.8036628152750008,1799.4499999999994,283.8200561282615
transcript_209,5488,1005,8488,753,0.8028439694843843,1799.8199999999988,282.96162949628314
transcript_2491,5688,1147,8705,843,0.8148059510162751,1798.029999999999,290.4845859079105
transcript_3957,6013,947,8915,733,0.7875835269534172,1799.619999999999,297.22941509874323
transcript_2485,6619,1279,9659,926,0.8131482254457865,1798.2999999999995,322.2710337541012
transcript_3943,6454,1142,9605,860,0.8025730643437529,1799.7499999999995,320.2111404361718
transcript_1832,6400,937,9635,709,0.7807669661446122,1798.9699999999998,321.3505505928393
transcript_4792,6128,1249,8977,943,0.8176133664370915,1798.5000000000016,299.482902418682
transcript_553,5460,1103,8326,840,0.8141339779150834,1799.5599999999986,277.60119140234303
transcript_4962,5723,945,8647,706,0.7918386751066173,1797.4200000000003,288.64706078712817
transcript_235,6282,1053,9719,796,0.7957742073133468,1799.9499999999994,323.97566599072206
